X	Y	T = 0	T = 0.00625	T = 0.0125	T = 0.01875	T = 0.025	T = 0.03125	T = 0.0375	T = 0.04375	T = 0.05	T = 0.05625	T = 0.0625	T = 0.06875	T = 0.075	T = 0.08125	T = 0.0875	T = 0.09375	T = 0.1	T = 0.10625	T = 0.1125	T = 0.11875	T = 0.125	T = 0.13125	T = 0.1375	T = 0.14375	T = 0.15	T = 0.15625	T = 0.1625	T = 0.16875	T = 0.175	T = 0.18125	T = 0.1875	T = 0.19375	T = 0.2	T = 0.20625	T = 0.2125	T = 0.21875	T = 0.225	T = 0.23125	T = 0.2375	T = 0.24375	T = 0.25	T = 0.25625	T = 0.2625	T = 0.26875	T = 0.275	T = 0.28125	T = 0.2875	T = 0.29375	T = 0.3	T = 0.30625	T = 0.3125	T = 0.31875	T = 0.325	T = 0.33125	T = 0.3375	T = 0.34375	T = 0.35	T = 0.35625	T = 0.3625	T = 0.36875	T = 0.375	T = 0.38125	T = 0.3875	T = 0.39375	T = 0.4	T = 0.40625	T = 0.4125	T = 0.41875	T = 0.425	T = 0.43125	T = 0.4375	T = 0.44375	T = 0.45	T = 0.45625	T = 0.4625	T = 0.46875	T = 0.475	T = 0.48125	T = 0.4875	T = 0.49375	T = 0.5	T = 0.50625	T = 0.5125	T = 0.51875	T = 0.525	T = 0.53125	T = 0.5375	T = 0.54375	T = 0.55	T = 0.55625	T = 0.5625	T = 0.56875	T = 0.575	T = 0.58125	T = 0.5875	T = 0.59375	T = 0.6	T = 0.60625	T = 0.6125	T = 0.61875	T = 0.625	T = 0.63125	T = 0.6375	T = 0.64375	T = 0.65	T = 0.65625	T = 0.6625	T = 0.66875	T = 0.675	T = 0.68125	T = 0.6875	T = 0.69375	T = 0.7	T = 0.70625	T = 0.7125	T = 0.71875	T = 0.725	T = 0.73125	T = 0.7375	T = 0.74375	T = 0.75	T = 0.75625	T = 0.7625	T = 0.76875	T = 0.775	T = 0.78125	T = 0.7875	T = 0.79375	T = 0.8	T = 0.80625	T = 0.8125	T = 0.81875	T = 0.825	T = 0.83125	T = 0.8375	T = 0.84375	T = 0.85	T = 0.85625	T = 0.8625	T = 0.86875	T = 0.875	T = 0.88125	T = 0.8875	T = 0.89375	T = 0.9	T = 0.90625	T = 0.9125	T = 0.91875	T = 0.925	T = 0.93125	T = 0.9375	T = 0.94375	T = 0.95	T = 0.95625	T = 0.9625	T = 0.96875	T = 0.975	T = 0.98125	T = 0.9875	T = 0.99375	T = 1
0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0

0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.05	0.05	0.0244717	0.0267693	0.0281547	0.0290067	0.0295294	0.0298374	0.0299984	0.0300548	0.0300339	0.0299547	0.0298303	0.0296705	0.0294825	0.0292719	0.0290429	0.0287991	0.028543	0.0282771	0.028003	0.0277224	0.0274366	0.0271466	0.0268533	0.0265575	0.02626	0.0259612	0.0256618	0.025362	0.0250624	0.0247633	0.0244649	0.0241675	0.0238714	0.0235767	0.0232836	0.0229923	0.0227029	0.0224155	0.0221303	0.0218473	0.0215666	0.0212883	0.0210125	0.0207392	0.0204684	0.0202002	0.0199346	0.0196717	0.0194115	0.0191539	0.0188991	0.018647	0.0183977	0.018151	0.0179071	0.017666	0.0174276	0.0171919	0.016959	0.0167288	0.0165013	0.0162764	0.0160543	0.0158348	0.015618	0.0154039	0.0151924	0.0149834	0.0147771	0.0145733	0.0143721	0.0141734	0.0139772	0.0137835	0.0135923	0.0134035	0.0132172	0.0130332	0.0128516	0.0126724	0.0124955	0.0123209	0.0121486	0.0119785	0.0118107	0.0116451	0.0114817	0.0113205	0.0111614	0.0110044	0.0108495	0.0106967	0.010546	0.0103973	0.0102505	0.0101058	0.00996298	0.00982211	0.00968316	0.0095461	0.0094109	0.00927755	0.00914601	0.00901627	0.00888831	0.0087621	0.00863763	0.00851486	0.00839379	0.00827438	0.00815662	0.00804049	0.00792596	0.00781302	0.00770165	0.00759182	0.00748352	0.00737672	0.00727141	0.00716756	0.00706517	0.0069642	0.00686464	0.00676648	0.00666969	0.00657425	0.00648015	0.00638738	0.0062959	0.00620571	0.00611679	0.00602912	0.00594268	0.00585746	0.00577344	0.00569061	0.00560895	0.00552844	0.00544906	0.00537081	0.00529367	0.00521762	0.00514265	0.00506873	0.00499587	0.00492404	0.00485323	0.00478343	0.00471461	0.00464678	0.00457991	0.00451399	0.00444901	0.00438495	0.00432181	0.00425957	0.00419821	0.00413773	0.00407811	0.00401934	0.00396141
0.05	0.1	0.0483409	0.0505428	0.0518858	0.052703	0.0531752	0.0534089	0.053471	0.0534056	0.0532431	0.0530052	0.0527078	0.0523629	0.0519799	0.0515658	0.0511264	0.0506665	0.0501897	0.0496993	0.0491978	0.0486875	0.0481701	0.0476472	0.0471203	0.0465904	0.0460587	0.0455258	0.0449926	0.0444598	0.043928	0.0433976	0.0428691	0.0423429	0.0418193	0.0412986	0.0407812	0.0402673	0.0397569	0.0392505	0.038748	0.0382497	0.0377557	0.037266	0.0367808	0.0363002	0.0358242	0.0353529	0.0348863	0.0344245	0.0339675	0.0335153	0.033068	0.0326255	0.032188	0.0317553	0.0313274	0.0309045	0.0304864	0.0300731	0.0296647	0.0292611	0.0288623	0.0284682	0.0280789	0.0276944	0.0273145	0.0269393	0.0265687	0.0262027	0.0258413	0.0254844	0.0251319	0.024784	0.0244404	0.0241013	0.0237665	0.0234359	0.0231097	0.0227876	0.0224698	0.022156	0.0218464	0.0215408	0.0212392	0.0209417	0.020648	0.0203582	0.0200723	0.0197901	0.0195117	0.0192371	0.0189661	0.0186988	0.018435	0.0181748	0.0179181	0.0176649	0.0174151	0.0171687	0.0169257	0.0166859	0.0164495	0.0162162	0.0159862	0.0157593	0.0155355	0.0153147	0.015097	0.0148824	0.0146706	0.0144618	0.0142559	0.0140528	0.0138526	0.0136551	0.0134603	0.0132683	0.0130789	0.0128922	0.0127081	0.0125265	0.0123475	0.0121709	0.0119969	0.0118253	0.0116561	0.0114892	0.0113247	0.0111625	0.0110026	0.0108449	0.0106895	0.0105362	0.0103851	0.0102361	0.0100893	0.00994449	0.00980174	0.00966101	0.00952226	0.00938549	0.00925065	0.00911771	0.00898667	0.00885748	0.00873012	0.00860457	0.00848081	0.0083588	0.00823853	0.00811996	0.00800309	0.00788788	0.0077743	0.00766235	0.00755199	0.00744321	0.00733597	0.00723027	0.00712607	0.00702337	0.00692212
0.05	0.15	0.0710198	0.0738476	0.0753543	0.0761368	0.0764847	0.0765504	0.0764211	0.0761504	0.0757735	0.0753148	0.074792	0.074218	0.0736029	0.0729548	0.0722798	0.071583	0.0708687	0.0701403	0.0694007	0.0686525	0.0678976	0.067138	0.066375	0.0656101	0.0648444	0.0640789	0.0633145	0.0625519	0.0617919	0.061035	0.0602817	0.0595325	0.0587879	0.0580481	0.0573134	0.0565843	0.0558608	0.0551432	0.0544317	0.0537265	0.0530276	0.0523353	0.0516496	0.0509706	0.0502984	0.0496331	0.0489746	0.0483231	0.0476785	0.0470409	0.0464103	0.0457867	0.0451702	0.0445606	0.043958	0.0433624	0.0427738	0.042192	0.0416172	0.0410493	0.0404881	0.0399338	0.0393862	0.0388453	0.0383111	0.0377835	0.0372625	0.036748	0.03624	0.0357384	0.0352431	0.0347542	0.0342715	0.0337949	0.0333246	0.0328603	0.032402	0.0319497	0.0315033	0.0310627	0.0306279	0.0301988	0.0297754	0.0293576	0.0289453	0.0285386	0.0281372	0.0277412	0.0273505	0.026965	0.0265847	0.0262095	0.0258394	0.0254743	0.0251141	0.0247588	0.0244084	0.0240627	0.0237217	0.0233854	0.0230536	0.0227265	0.0224038	0.0220855	0.0217716	0.021462	0.0211567	0.0208556	0.0205587	0.0202658	0.0199771	0.0196923	0.0194115	0.0191345	0.0188615	0.0185922	0.0183267	0.0180649	0.0178067	0.0175521	0.0173011	0.0170537	0.0168096	0.016569	0.0163318	0.0160979	0.0158673	0.01564	0.0154158	0.0151948	0.0149769	0.0147621	0.0145503	0.0143415	0.0141356	0.0139327	0.0137326	0.0135353	0.0133409	0.0131492	0.0129602	0.0127739	0.0125902	0.0124092	0.0122307	0.0120547	0.0118813	0.0117103	0.0115418	0.0113756	0.0112118	0.0110504	0.0108912	0.0107344	0.0105797	0.0104273	0.010277	0.0101289	0.00998288	0.00983897	0.00969711
0.05	0.2	0.0919499	0.0955153	0.0973136	0.0981503	0.0984229	0.098341	0.0980227	0.0975389	0.0969349	0.0962408	0.0954778	0.0946611	0.0938023	0.0929101	0.0919915	0.0910519	0.090096	0.0891273	0.0881491	0.0871639	0.0861738	0.0851808	0.0841864	0.0831921	0.0821991	0.0812083	0.0802208	0.0792373	0.0782585	0.077285	0.0763174	0.0753561	0.0744015	0.073454	0.072514	0.0715816	0.0706572	0.0697409	0.068833	0.0679336	0.0670428	0.0661608	0.0652875	0.0644233	0.0635679	0.0627217	0.0618845	0.0610564	0.0602374	0.0594275	0.0586267	0.0578351	0.0570526	0.0562791	0.0555147	0.0547593	0.0540128	0.0532754	0.0525467	0.051827	0.051116	0.0504137	0.0497201	0.0490351	0.0483586	0.0476907	0.0470311	0.0463799	0.0457369	0.0451021	0.0444755	0.0438569	0.0432463	0.0426435	0.0420486	0.0414615	0.040882	0.0403101	0.0397457	0.0391887	0.0386391	0.0380968	0.0375616	0.0370336	0.0365126	0.0359986	0.0354915	0.0349912	0.0344976	0.0340106	0.0335302	0.0330564	0.0325889	0.0321278	0.0316729	0.0312243	0.0307817	0.0303452	0.0299147	0.02949	0.0290712	0.0286582	0.0282508	0.027849	0.0274528	0.027062	0.0266767	0.0262966	0.0259219	0.0255523	0.0251879	0.0248285	0.0244741	0.0241247	0.0237801	0.0234403	0.0231053	0.022775	0.0224493	0.0221281	0.0218114	0.0214992	0.0211914	0.0208879	0.0205886	0.0202936	0.0200027	0.0197159	0.0194331	0.0191543	0.0188795	0.0186086	0.0183414	0.0180781	0.0178185	0.0175625	0.0173102	0.0170614	0.0168162	0.0165744	0.0163361	0.0161012	0.0158696	0.0156413	0.0154162	0.0151943	0.0149756	0.01476	0.0145475	0.014338	0.0141315	0.0139279	0.0137273	0.0135295	0.0133345	0.0131423	0.0129529	0.0127661	0.012582	0.0124006	0.0122218
