X	Y	T = 0	T = 0.025	T = 0.05	T = 0.075	T = 0.1	T = 0.125	T = 0.15	T = 0.175	T = 0.2	T = 0.225	T = 0.25	T = 0.275	T = 0.3	T = 0.325	T = 0.35	T = 0.375	T = 0.4	T = 0.425	T = 0.45	T = 0.475	T = 0.5	T = 0.525	T = 0.55	T = 0.575	T = 0.6	T = 0.625	T = 0.65	T = 0.675	T = 0.7	T = 0.725	T = 0.75	T = 0.775	T = 0.8	T = 0.825	T = 0.85	T = 0.875	T = 0.9	T = 0.925	T = 0.95	T = 0.975	T = 1
0.6	0.3	0.769421	0.726799	0.687151	0.650023	0.615068	0.582052	0.550812	0.521224	0.49319	0.466626	0.441455	0.417606	0.395014	0.373615	0.353349	0.334161	0.315995	0.298799	0.282523	0.267122	0.252548	0.23876	0.225715	0.213376	0.201705	0.190667	0.180228	0.170356	0.161021	0.152195	0.143849	0.135959	0.128499	0.121447	0.11478	0.108478	0.102521	0.0968899	0.0915672	0.0865361	0.0817807
0.6	0.4	0.904508	0.852722	0.804156	0.758606	0.715843	0.675655	0.63785	0.602257	0.568725	0.537117	0.507309	0.479189	0.452653	0.427608	0.403964	0.38164	0.36056	0.340653	0.321851	0.304092	0.287318	0.271472	0.256503	0.242362	0.229003	0.216381	0.204457	0.193191	0.182547	0.17249	0.162988	0.15401	0.145527	0.137512	0.129939	0.122783	0.116021	0.109632	0.103595	0.0978912	0.0925011
0.6	0.5	0.951057	0.895646	0.843557	0.794624	0.748668	0.705508	0.66497	0.626885	0.591096	0.557451	0.52581	0.496044	0.468031	0.441658	0.416822	0.393425	0.371379	0.3506	0.331011	0.312539	0.295119	0.278686	0.263184	0.248557	0.234753	0.221726	0.20943	0.197823	0.186865	0.17652	0.166752	0.157528	0.148818	0.140593	0.132825	0.125488	0.118558	0.112013	0.105831	0.0999911	0.0944746
0.6	0.6	0.904508	0.851008	0.800707	0.753442	0.709047	0.667369	0.628256	0.59156	0.557132	0.524826	0.494505	0.466036	0.439297	0.414172	0.390554	0.368345	0.347453	0.327792	0.309285	0.291858	0.275444	0.25998	0.245406	0.23167	0.21872	0.206509	0.194993	0.18413	0.173882	0.164213	0.155089	0.146479	0.138352	0.130681	0.12344	0.116603	0.110148	0.104054	0.0982985	0.0928638	0.0877314
0.6	0.7	0.769421	0.723093	0.679569	0.638696	0.600356	0.564425	0.530773	0.499261	0.469753	0.442114	0.416218	0.391945	0.369182	0.347825	0.327777	0.308951	0.291263	0.274637	0.259005	0.2443	0.230464	0.21744	0.205177	0.193628	0.182748	0.172496	0.162834	0.153725	0.145137	0.137038	0.129399	0.122194	0.115395	0.108981	0.102927	0.0972146	0.0918223	0.0867322	0.081927	0.0773904	0.073107
0.6	0.8	0.559017	0.524403	0.491934	0.461616	0.433335	0.406952	0.382328	0.359335	0.33785	0.317762	0.29897	0.281378	0.2649	0.249456	0.234974	0.221386	0.20863	0.196651	0.185396	0.174816	0.164867	0.155508	0.146702	0.138412	0.130607	0.123256	0.11633	0.109804	0.103654	0.0978555	0.0923886	0.0872331	0.0823706	0.0777836	0.0734561	0.0693728	0.0655195	0.0618828	0.0584502	0.0552101	0.0521512
0.6	0.9	0.293893	0.274382	0.256717	0.240512	0.225537	0.211643	0.198719	0.186678	0.175444	0.164954	0.155149	0.145977	0.137392	0.12935	0.121813	0.114744	0.108112	0.101885	0.0960374	0.0905424	0.085377	0.0805196	0.07595	0.0716499	0.067602	0.0637904	0.0602005	0.0568184	0.0536314	0.0506276	0.0477959	0.0451259	0.042608	0.0402331	0.0379928	0.0358792	0.0338849	0.0320028	0.0302266	0.02855	0.0269674
0.6	1	1.16467e-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0

0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.7	0.1	0.25	0.2492	0.243395	0.235146	0.225732	0.215828	0.20581	0.195894	0.186205	0.176819	0.167777	0.159102	0.150803	0.142881	0.135331	0.128146	0.121314	0.114824	0.108663	0.102818	0.0972739	0.0920186	0.0870384	0.0823204	0.0778519	0.0736206	0.0696148	0.0658231	0.0622346	0.058839	0.0556262	0.0525868	0.0497117	0.0469922	0.0444202	0.0419878	0.0396876	0.0375126	0.0354561	0.0335116	0.0316733
0.7	0.2	0.475528	0.451824	0.429867	0.408831	0.388515	0.368905	0.350029	0.331917	0.314583	0.298032	0.282255	0.267237	0.252959	0.239395	0.226521	0.214307	0.202726	0.19175	0.181351	0.171502	0.162175	0.153345	0.144988	0.137079	0.129595	0.122515	0.115817	0.109481	0.103489	0.0978217	0.0924627	0.0873952	0.0826037	0.0780734	0.0737902	0.0697409	0.0659129	0.0622942	0.0588734	0.0556398	0.0525833
0.7	0.3	0.654508	0.617554	0.583193	0.551027	0.520783	0.492269	0.465344	0.439899	0.415839	0.393086	0.371567	0.351214	0.331967	0.313765	0.296553	0.280279	0.264892	0.250345	0.236594	0.223594	0.211307	0.199692	0.188714	0.178338	0.168532	0.159263	0.150504	0.142225	0.134402	0.127008	0.120021	0.113418	0.107177	0.10128	0.0957073	0.0904409	0.0854641	0.0807611	0.0763168	0.072117	0.0681483
0.7	0.4	0.769421	0.724549	0.682496	0.643073	0.60611	0.571433	0.538877	0.508289	0.479527	0.452468	0.426995	0.403006	0.380406	0.359108	0.339032	0.320102	0.302251	0.285412	0.269528	0.254541	0.240398	0.227052	0.214455	0.202564	0.19134	0.180742	0.170737	0.16129	0.152369	0.143945	0.135989	0.128476	0.12138	0.114677	0.108347	0.102367	0.0967182	0.0913824	0.0863418	0.0815801	0.0770817
0.7	0.5	0.809017	0.761021	0.715936	0.673606	0.633903	0.596681	0.561789	0.529074	0.498389	0.469597	0.442568	0.417182	0.39333	0.370908	0.349823	0.329987	0.311319	0.293746	0.277198	0.261611	0.246926	0.233086	0.220041	0.207742	0.196144	0.185207	0.17489	0.165157	0.155973	0.147308	0.13913	0.131411	0.124125	0.117247	0.110753	0.104622	0.0988333	0.093367	0.088205	0.0833302	0.0787262
0.7	0.6	0.769421	0.723093	0.679569	0.638696	0.600356	0.564425	0.530773	0.499261	0.469753	0.442114	0.416218	0.391945	0.369182	0.347825	0.327777	0.308951	0.291263	0.274637	0.259005	0.2443	0.230464	0.21744	0.205177	0.193628	0.182748	0.172496	0.162834	0.153725	0.145137	0.137038	0.129399	0.122194	0.115395	0.108981	0.102927	0.0972146	0.0918223	0.0867322	0.081927	0.0773904	0.073107
0.7	0.7	0.654508	0.614405	0.576757	0.541425	0.508326	0.477361	0.448415	0.421362	0.396078	0.372438	0.350326	0.329633	0.310258	0.292106	0.275091	0.259133	0.24416	0.230102	0.216899	0.204492	0.192829	0.181861	0.171543	0.161833	0.152692	0.144085	0.135978	0.128341	0.121143	0.11436	0.107965	0.101934	0.0962477	0.0908839	0.0858239	0.08105	0.0765454	0.0722944	0.0682823	0.0644953	0.0609205
0.7	0.8	0.475528	0.44558	0.417509	0.391314	0.366908	0.344178	0.323004	0.303269	0.284862	0.267683	0.251639	0.236644	0.22262	0.209495	0.197205	0.185688	0.174891	0.164762	0.155256	0.14633	0.137944	0.130063	0.122653	0.115684	0.109127	0.102955	0.0971445	0.0916726	0.0865181	0.0816616	0.0770846	0.0727703	0.0687027	0.0648672	0.0612498	0.0578377	0.0546187	0.0515815	0.0487155	0.0460107	0.0434579
0.7	0.9	0.25	0.23314	0.217879	0.203883	0.190964	0.178996	0.167885	0.157551	0.147928	0.138957	0.130587	0.122769	0.115463	0.108629	0.102233	0.096242	0.0906279	0.0853635	0.0804246	0.0757886	0.0714349	0.0673444	0.0634996	0.0598844	0.0564838	0.0532839	0.050272	0.0474361	0.0447653	0.0422493	0.0398786	0.0376443	0.035538	0.0335522	0.0316795	0.0299133	0.0282473	0.0266755	0.0251924	0.0237929	0.0224721
0.7	1	9.90727e-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0

0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.8	0.1	0.181636	0.180726	0.176191	0.169951	0.162933	0.155613	0.14825	0.140991	0.13392	0.127086	0.120514	0.11422	0.108206	0.102473	0.0970149	0.0918259	0.086897	0.0822188	0.0777812	0.073574	0.0695869	0.0658098	0.0622326	0.0588456	0.0556394	0.052605	0.0497336	0.0470168	0.0444467	0.0420155	0.0397161	0.0375414	0.0354848	0.0335401	0.0317013	0.0299627	0.028319	0.026765	0.0252959	0.0239071	0.0225943
0.8	0.2	0.345492	0.327673	0.311177	0.295482	0.280429	0.265981	0.252135	0.238892	0.226251	0.214205	0.202744	0.19185	0.181506	0.171692	0.162386	0.153567	0.145212	0.137301	0.129811	0.122723	0.116015	0.109669	0.103667	0.0979888	0.0926194	0.0875418	0.0827406	0.0782012	0.0739095	0.0698521	0.0660166	0.0623908	0.0589635	0.0557239	0.0526618	0.0497675	0.0470319	0.0444464	0.0420028	0.0396932	0.0375105
0.8	0.3	0.475528	0.447864	0.422168	0.398253	0.3759	0.354927	0.335199	0.31661	0.299075	0.282524	0.266897	0.252137	0.238197	0.225029	0.21259	0.20084	0.189741	0.179257	0.169354	0.159999	0.151163	0.142816	0.134931	0.127483	0.120447	0.1138	0.107522	0.10159	0.095987	0.0906934	0.0856925	0.080968	0.0765044	0.0722874	0.0683032	0.064539	0.0609826	0.0576225	0.0544477	0.0514481	0.0486139
0.8	0.4	0.559017	0.525459	0.494053	0.46478	0.437489	0.412005	0.388167	0.365832	0.34488	0.325204	0.306711	0.289319	0.272954	0.257549	0.243042	0.229377	0.216501	0.204367	0.192928	0.182144	0.171974	0.162383	0.153336	0.1448	0.136747	0.129148	0.121977	0.115208	0.108819	0.102788	0.0970939	0.0917181	0.0866424	0.0818495	0.0773236	0.0730495	0.0690129	0.0652006	0.0615999	0.058199	0.0549866
0.8	0.5	0.587785	0.551909	0.518259	0.486847	0.45755	0.430209	0.40467	0.380792	0.358446	0.337515	0.317897	0.299496	0.282227	0.266011	0.250778	0.23646	0.222997	0.210334	0.198419	0.187203	0.176643	0.166698	0.157329	0.148501	0.140181	0.132338	0.124943	0.11797	0.111393	0.105189	0.0993358	0.0938132	0.0886016	0.0836832	0.0790409	0.0746589	0.0705221	0.0666166	0.0629292	0.0594475	0.0561597
0.8	0.6	0.559017	0.524403	0.491934	0.461616	0.433335	0.406952	0.382328	0.359335	0.33785	0.317762	0.29897	0.281378	0.2649	0.249456	0.234974	0.221386	0.20863	0.196651	0.185396	0.174816	0.164867	0.155508	0.146702	0.138412	0.130607	0.123256	0.11633	0.109804	0.103654	0.0978555	0.0923886	0.0872331	0.0823706	0.0777836	0.0734561	0.0693728	0.0655195	0.0618828	0.0584502	0.0552101	0.0521512
0.8	0.7	0.475528	0.44558	0.417509	0.391314	0.366908	0.344178	0.323004	0.303269	0.284862	0.267683	0.251639	0.236644	0.22262	0.209495	0.197205	0.185688	0.174891	0.164762	0.155256	0.14633	0.137944	0.130063	0.122653	0.115684	0.109127	0.102955	0.0971445	0.0916726	0.0865181	0.0816616	0.0770846	0.0727703	0.0687027	0.0648672	0.0612498	0.0578377	0.0546187	0.0515815	0.0487155	0.0460107	0.0434579
0.8	0.8	0.345492	0.323144	0.302231	0.282821	0.264833	0.248154	0.232668	0.218273	0.204875	0.192393	0.180752	0.169887	0.159737	0.150248	0.14137	0.133059	0.125274	0.117976	0.111132	0.10471	0.0986812	0.0930184	0.0876972	0.0826951	0.077991	0.0735657	0.0694012	0.0654809	0.0617894	0.0583126	0.0550369	0.0519502	0.0490408	0.0462981	0.0437121	0.0412732	0.0389729	0.036803	0.0347557	0.0328239	0.0310009
0.8	0.9	0.181636	0.169078	0.157721	0.147356	0.137837	0.129057	0.120931	0.113395	0.106391	0.0998733	0.0938005	0.0881363	0.0828484	0.0779076	0.0732876	0.0689644	0.0649164	0.0611237	0.0575679	0.0542326	0.0511024	0.0481633	0.0454023	0.0428075	0.040368	0.0380736	0.0359149	0.0338832	0.0319705	0.0301692	0.0284726	0.026874	0.0253675	0.0239475	0.0226087	0.0213463	0.0201557	0.0190328	0.0179733	0.0169738	0.0160306
0.8	1	7.19806e-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0

0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.9	0.1	0.0954915	0.0945606	0.0919461	0.0885482	0.0848011	0.0809292	0.0770545	0.0732463	0.0695444	0.0659716	0.0625403	0.0592564	0.0561216	0.0531349	0.0502934	0.0475933	0.0450298	0.0425977	0.0402917	0.0381062	0.0360358	0.0340751	0.0322188	0.0304617	0.0287989	0.0272255	0.025737	0.0243289	0.0229971	0.0217376	0.0205465	0.0194202	0.0183553	0.0173484	0.0163965	0.0154966	0.0146458	0.0138416	0.0130813	0.0123627	0.0116835
0.9	0.2	0.181636	0.171447	0.162389	0.153952	0.145954	0.138328	0.13105	0.124106	0.117491	0.111196	0.105213	0.0995305	0.0941391	0.0890269	0.0841824	0.0795935	0.0752485	0.0711358	0.0672439	0.0635619	0.0600789	0.0567849	0.0536699	0.0507244	0.0479396	0.0453069	0.042818	0.0404653	0.0382415	0.0361395	0.0341527	0.0322749	0.0305002	0.0288229	0.0272376	0.0257395	0.0243236	0.0229856	0.021721	0.020526	0.0193967
0.9	0.3	0.25	0.234335	0.22031	0.207498	0.195644	0.184586	0.174223	0.164482	0.155309	0.146661	0.138505	0.130807	0.123542	0.116684	0.110209	0.104095	0.0983233	0.0928734	0.0877275	0.0828684	0.0782801	0.0739474	0.0698559	0.065992	0.062343	0.0588968	0.0556421	0.052568	0.0496646	0.0469222	0.0443318	0.0418849	0.0395736	0.0373902	0.0353277	0.0333792	0.0315385	0.0297996	0.0281567	0.0266046	0.0251383
0.9	0.4	0.293893	0.274935	0.257823	0.24216	0.227699	0.214271	0.201754	0.190053	0.179095	0.168817	0.159166	0.150097	0.141569	0.133546	0.125995	0.118886	0.11219	0.105883	0.0999393	0.0943377	0.0890574	0.084079	0.0793843	0.0749566	0.0707801	0.06684	0.0631225	0.0596145	0.056304	0.0531794	0.0502301	0.047446	0.0448177	0.0423362	0.0399932	0.0377808	0.0356916	0.0337187	0.0318554	0.0300957	0.0284336
0.9	0.5	0.309017	0.288774	0.270456	0.253658	0.23814	0.223738	0.210332	0.197825	0.18614	0.175208	0.164971	0.155377	0.146378	0.137934	0.130005	0.122557	0.115556	0.108974	0.102783	0.0969582	0.0914754	0.0863134	0.0814519	0.0768725	0.0725575	0.068491	0.0646578	0.0610438	0.0576358	0.0544217	0.05139	0.0485298	0.0458312	0.0432847	0.0408814	0.0386132	0.0364721	0.034451	0.0325428	0.0307413	0.0290402
0.9	0.6	0.293893	0.274382	0.256717	0.240512	0.225537	0.211643	0.198719	0.186678	0.175444	0.164954	0.155149	0.145977	0.137392	0.12935	0.121813	0.114744	0.108112	0.101885	0.0960374	0.0905424	0.085377	0.0805196	0.07595	0.0716499	0.067602	0.0637904	0.0602005	0.0568184	0.0536314	0.0506276	0.0477959	0.0451259	0.042608	0.0402331	0.0379928	0.0358792	0.0338849	0.0320028	0.0302266	0.02855	0.0269674
0.9	0.7	0.25	0.23314	0.217879	0.203883	0.190964	0.178996	0.167885	0.157551	0.147928	0.138957	0.130587	0.122769	0.115463	0.108629	0.102233	0.096242	0.0906279	0.0853635	0.0804246	0.0757886	0.0714349	0.0673444	0.0634996	0.0598844	0.0564838	0.0532839	0.050272	0.0474361	0.0447653	0.0422493	0.0398786	0.0376443	0.035538	0.0335522	0.0316795	0.0299133	0.0282473	0.0266755	0.0251924	0.0237929	0.0224721
0.9	0.8	0.181636	0.169078	0.157721	0.147356	0.137837	0.129057	0.120931	0.113395	0.106391	0.0998733	0.0938005	0.0881363	0.0828484	0.0779076	0.0732876	0.0689644	0.0649164	0.0611237	0.0575679	0.0542326	0.0511024	0.0481633	0.0454023	0.0428075	0.040368	0.0380736	0.0359149	0.0338832	0.0319705	0.0301692	0.0284726	0.026874	0.0253675	0.0239475	0.0226087	0.0213463	0.0201557	0.0190328	0.0179733	0.0169738	0.0160306
0.9	0.9	0.0954915	0.0884662	0.0823071	0.0767755	0.0717398	0.0671183	0.0628554	0.0589096	0.0552485	0.0518453	0.0486773	0.0457246	0.0429698	0.0403973	0.037993	0.0357442	0.0336395	0.0316683	0.0298209	0.0280887	0.0264636	0.0249381	0.0235055	0.0221595	0.0208944	0.0197048	0.0185858	0.0175329	0.0165418	0.0156087	0.0147299	0.013902	0.0131219	0.0123867	0.0116936	0.0110402	0.010424	0.00984283	0.00929462	0.00877743	0.00828943
0.9	1	3.78424e-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0

1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0.1	3.78424e-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0.2	7.19806e-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0.3	9.90727e-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0.4	1.16467e-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0.5	1.22461e-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0.6	1.16467e-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0.7	9.90727e-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0.8	7.19806e-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0.9	3.78424e-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	1.49966e-32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0

